title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Toyota Corolla 125h Active Tech,20.475€,2021,NUEVO,122 cv en Salamanca,Automática continua,5 puertas,5,122 cv,Gris,76 gr/m,Híbrido,SÍ,Profesional,Berlina,144 cm,437 cm,179 cm,361 l,180 km/h,"3,2 l","3,6 l","3,3 l",1.360 kg,0 l,"10,9 s"
Kia Stonic 1.2 Cvvt Eco-dynamic Drive 84,13.700€,06/2019,5.200 km,84 cv en Illes Balears,Manual,5 puertas,5,84 cv,Gris,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,150 cm,414 cm,176 cm,332 l,165 km/h,"6,4 l","4,5 l","5,2 l",1.145 kg,45 l,"13,2 s"
Kia Sportage 1.6 Mhev Drive 4x2 115,20.800€,08/2020,3.700 km,115 cv en Illes Balears,Manual,5 puertas,5,115 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,449 cm,186 cm,439 l,175 km/h,"6,7 l","3,4 l","5,2 l",1.609 kg,0 l,"11,8 s"
Fiat Tipo 1.0 Live,17.500€,12/2020,8 km,100 cv en Malaga,Manual,5 puertas,5,100 cv,,117 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,437 cm,179 cm,440 l,192 km/h,"0,0 l","0,0 l","0,0 l",1.390 kg,50 l,"11,8 s"
Nissan X-trail X-trail 1.3 Dig-t Acenta 4x2 Dct,23.990€,02/2020,5.682 km,160 cv en Valencia,Automática secuencial,5 puertas,5,160 cv,Blanco,144 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,171 cm,469 cm,182 cm,565 l,198 km/h,"8,2 l","5,2 l","6,3 l",1.485 kg,60 l,"11,5 s"
Opel Insignia 1.5d Dvh S&s Business Elegance At8 122,26.500€,12/2020,7 km,122 cv en Sevilla,Automática secuencial,5 puertas,5,122 cv,Negro,106 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,491 cm,194 cm,490 l,205 km/h,"5,1 l","3,9 l","4,3 l",1.505 kg,62 l,"11,5 s"
Opel Insignia 1.5d Dvh S&s Business Elegance At8 122,26.800€,11/2020,7 km,122 cv en Sevilla,Automática secuencial,5 puertas,5,122 cv,Negro,106 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,491 cm,194 cm,490 l,205 km/h,"5,1 l","3,9 l","4,3 l",1.505 kg,62 l,"11,5 s"
Opel Crossland 1.2 S&s Gs Line 130,19.700€,12/2020,5 km,130 cv,Manual,5 puertas,5,130 cv,Negro,108 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,422 cm,183 cm,410 l,198 km/h,"5,8 l","4,1 l","4,7 l",1.259 kg,45 l,"10,2 s"
Citroen C5 Aircross Bluehdi S&s Shine Eat8 130,23.200€,01/2020,6.112 km,130 cv en Asturias,Automática secuencial,5 puertas,5,130 cv,Azul tijuca,100 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,189 km/h,"4,4 l","3,8 l","4,0 l",1.505 kg,53 l,"10,6 s"
Ford Fiesta 1.0 Ecoboost S-s Trend+ 100,12.900€,01/2020,460 km,100 cv en Salamanca,Manual,5 puertas,5,100 cv,Negro agate blk,110 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,404 cm,174 cm,292 l,183 km/h,"5,4 l","3,6 l","4,3 l",1.101 kg,42 l,"10,5 s"
Ford Puma 1.0 Ecoboost St-line X 125,19.300€,01/2020,10 km,125 cv en Salamanca,Manual,5 puertas,5,125 cv,Rojo lucid,106 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,154 cm,421 cm,181 cm,406 l,191 km/h,"5,4 l","4,0 l","4,5 l",1.280 kg,42 l,"10,0 s"
Ford Focus 1.0 Ecoboost Mhev Trend+ 125,17.300€,01/2020,10 km,125 cv en Salamanca,Manual,5 puertas,5,125 cv,Blanco,94 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,1 l","3,7 l","4,4 l",1.201 kg,52 l,"10,3 s"
Ford Tourneo Connect 1.5tdci Auto-s&s Titanium 120,19.500€,01/2020,10 km,120 cv en Salamanca,Manual,5 puertas,5,120 cv,Blue meta,114 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,442 cm,214 cm,1.029 l,171 km/h,"4,6 l","4,3 l","4,4 l",1.643 kg,60 l,"12,6 s"
Ford Focus 1.0 Ecoboost Mhev St Line 125,17.200€,01/2020,1 km,125 cv en Salamanca,Manual,5 puertas,5,125 cv,Azul oasis,94 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,1 l","3,7 l","4,4 l",1.201 kg,52 l,"10,3 s"
Toyota Hilux Cabina Extra Gx,25.800€,2021,NUEVO,150 cv en Salamanca,Manual,2 puertas,4,150 cv,Blanco,174 gr/m,Diesel,SÍ,Profesional,Pick-Up,181 cm,533 cm,186 cm,0 l,170 km/h,"7,5 l","6,1 l","6,6 l",2.075 kg,80 l,"13,3 s"
Nissan Qashqai 1.5dci N-connecta Dct 4x2 85kw,19.590€,02/2020,2.447 km,115 cv,Automática secuencial,5 puertas,5,115 cv,Gris,106 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,181 km/h,"4,5 l","3,8 l","4,0 l",1.400 kg,55 l,"12,3 s"
Citroen C1 1.0 Vti Airscape Shine 72,9.995€,01/2020,10 km,72 cv en Valladolid,Manual,5 puertas,4,72 cv,Blanco lipizan,93 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,347 cm,162 cm,196 l,160 km/h,"5,0 l","3,8 l","4,2 l",883 kg,35 l,"13,8 s"
Citroen C3 Aircross Puretech S&s Feel 110,14.500€,01/2020,500 km,110 cv en Valladolid,Manual,5 puertas,5,110 cv,Noir perla ner,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Citroen C3 Aircross Puretech S&s Rip Curl 110,15.650€,01/2020,6 km,110 cv en Valladolid,Manual,5 puertas,5,110 cv,Gris platino pi,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Citroen C3 1.2 Puretech S&s Feel 83,12.995€,01/2020,5 km,83 cv en Valladolid,Manual,5 puertas,5,83 cv,Blanco banquis,97 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,168 km/h,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
Citroen C3 1.5bluehdi S&s C-series 100,13.950€,01/2020,5 km,100 cv en Valladolid,Manual,5 puertas,5,100 cv,Gris platino pi,96 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,185 km/h,"4,2 l","3,3 l","3,7 l",1.165 kg,42 l,"10,6 s"
Mazda Mx-30 Mx-30 E-skyactiv Evolution Modern 105kw,27.500€,2020,3.291 km,143 cv en Pontevedra,Automática,5 puertas,5,143 cv,Gris,0 gr/m,Eléctrico,SÍ,Profesional,Todo Terreno,156 cm,440 cm,180 cm,366 l,140 km/h,"0,0 l","0,0 l","0,0 l",1.720 kg,0 l,"9,7 s"
Citroen C4 ë - Shine 100kw,31.990€,12/2020,4 km,136 cv en Badajoz,"Directo, sin caja de cambios",5 puertas,5,136 cv,Negro,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,152 cm,436 cm,183 cm,380 l,150 km/h,"0,0 l","0,0 l","0,0 l",1.616 kg,0 l,"9,7 s"
Nissan Juke 1.0 Dig-t Acenta 4x2 Dct 7 117,17.910€,12/2020,10 km,117 cv en Valencia,Automática secuencial,5 puertas,5,117 cv,Rojo,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,421 cm,183 cm,422 l,180 km/h,"5,9 l","4,1 l","4,8 l",1.207 kg,46 l,"11,1 s"
Nissan Qashqai 1.3 Dig-t Tekna 4x2 103kw,19.970€,2020,4.060 km,140 cv en Valencia,Manual,5 puertas,5,140 cv,Gris,130 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"7,0 l","5,0 l","5,7 l",1.300 kg,55 l,"10,5 s"
Mercedes Clase A A 180d 7g-dct,26.900€,2020,9.450 km,116 cv,Automática secuencial,5 puertas,5,116 cv,Gris,103 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,442 cm,180 cm,360 l,202 km/h,"4,7 l","3,9 l","3,9 l",1.445 kg,43 l,"10,5 s"
Ford Fiesta 1.1 Pfi Glp St Line,13.850€,01/2020,10 km,75 cv en Salamanca,Manual,5 puertas,5,75 cv,Azul oasis,97 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,404 cm,174 cm,276 l,160 km/h,"6,1 l","3,9 l","4,7 l",1.091 kg,42 l,"14,9 s"
Ford Fiesta 1.1 Pfi Glp St Line,13.800€,01/2020,10 km,75 cv en Salamanca,Manual,5 puertas,5,75 cv,Plata perla,97 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,404 cm,174 cm,276 l,160 km/h,"6,1 l","3,9 l","4,7 l",1.091 kg,42 l,"14,9 s"
Citroen C4 Cactus 1.2 Puretech S&s Shine 110,12.990€,2019,9.560 km,110 cv en Pontevedra,Manual,5 puertas,5,110 cv,Blanco,105 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,417 cm,171 cm,358 l,196 km/h,"5,8 l","4,0 l","4,6 l",1.140 kg,50 l,"9,2 s"
Toyota Hilux Cabina Doble Invincible Aut.,37.700€,2021,NUEVO,204 cv en Salamanca,Automática secuencial,4 puertas,5,204 cv,Gris,194 gr/m,Diesel,SÍ,Profesional,Pick-Up Doble Cabina,182 cm,533 cm,186 cm,0 l,175 km/h,"8,3 l","6,8 l","7,3 l",2.130 kg,80 l,"10,7 s"
Toyota Hilux Cabina Doble Invincible Aut.,37.700€,2021,NUEVO,204 cv en Salamanca,Automática secuencial,4 puertas,5,204 cv,Gris,194 gr/m,Diesel,SÍ,Profesional,Pick-Up Doble Cabina,182 cm,533 cm,186 cm,0 l,175 km/h,"8,3 l","6,8 l","7,3 l",2.130 kg,80 l,"10,7 s"
Toyota Rav-4 Rav-4 2.5 Hybrid 2wd Luxury,40.200€,2021,NUEVO,218 cv en Salamanca,Automática continua,5 puertas,5,218 cv,Gris,105 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,169 cm,460 cm,186 cm,580 l,180 km/h,"4,7 l","4,7 l","4,6 l",1.590 kg,0 l,"8,4 s"
Peugeot 508 1.5bluehdi S&s Allure Eat8 130,22.700€,2019,6.267 km,130 cv en Barcelona,Automática secuencial,5 puertas,5,130 cv,Gris,96 gr/m,Diesel,SÍ,Profesional,Berlina,141 cm,475 cm,186 cm,487 l,208 km/h,"4,5 l","3,5 l","3,8 l",1.420 kg,45 l,"10,0 s"
Nissan Qashqai 1.5dci N-motion 4x2 85kw,20.900€,11/2020,100 km,115 cv en Valencia,Manual,5 puertas,5,115 cv,Gris,110 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,181 km/h,"4,6 l","3,9 l","4,2 l",1.385 kg,55 l,"12,3 s"
Toyota Proace City Combi L1 1.5d Gx 100,17.400€,2020,1.250 km,100 cv en Salamanca,Manual,5 puertas,6,100 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Combi,188 cm,440 cm,185 cm,0 l,172 km/h,"4,3 l","3,7 l","3,9 l",1.487 kg,0 l,"0,0 s"
Toyota Yaris 125 S-edition,14.700€,2021,NUEVO,125 cv en Salamanca,Manual,5 puertas,5,125 cv,Gris,108 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,394 cm,175 cm,270 l,180 km/h,"6,0 l","4,0 l","4,8 l",1.040 kg,42 l,"9,0 s"
Opel Grandland X 1.5cdti S&s Ultimate At6 130,21.364€,09/2019,8.705 km,130 cv,Automática secuencial,5 puertas,5,130 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,448 cm,186 cm,514 l,185 km/h,"4,9 l","4,0 l","4,3 l",1.350 kg,53 l,"12,2 s"
Toyota C-hr C-hr 180h Dynamic,27.200€,12/2020,575 km,184 cv en Zaragoza,Automática continua,5 puertas,5,184 cv,Blanco,92 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,156 cm,440 cm,180 cm,358 l,180 km/h,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"8,2 s"
Hyundai I10 I10 1.0 Tecno,10.300€,01/2019,1 km,66 cv en Murcia,Manual,5 puertas,5,66 cv,Champion blue,108 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,367 cm,166 cm,252 l,155 km/h,"6,0 l","4,0 l","4,7 l",933 kg,40 l,"14,7 s"
Citroen Berlingo Bluehdi S&s Talla M Shine 100,20.290€,01/2020,10 km,100 cv en Madrid,Manual,5 puertas,5,100 cv,Beige arena,109 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,440 cm,185 cm,775 l,152 km/h,"4,8 l","4,0 l","4,0 l",1.635 kg,0 l,"0,0 s"
Citroen C4 Cactus 1.2 Puretech S&s Feel 110,13.300€,01/2020,3.011 km,110 cv en Alicante,Manual,5 puertas,5,110 cv,Gris acero,105 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,417 cm,171 cm,358 l,196 km/h,"5,8 l","4,0 l","4,6 l",1.140 kg,50 l,"9,2 s"
Seat Arona 1.6tdi Cr S&s Style 115,15.800€,01/2019,8.796 km,115 cv en Girona,Manual,5 puertas,5,115 cv,Rojo desiree,114 gr/m,Diesel,SÍ,Profesional,Todo Terreno,155 cm,414 cm,178 cm,400 l,185 km/h,"4,9 l","4,0 l","4,3 l",1.303 kg,40 l,"10,5 s"
Citroen C-elysée C-elysée 1.5bluehdi S&s Shine 100,12.600€,01/2020,68 km,100 cv en Palencia,Manual,4 puertas,5,100 cv,Gris platino pi,97 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,442 cm,175 cm,506 l,190 km/h,"4,8 l","3,4 l","3,9 l",1.165 kg,50 l,"10,1 s"
Citroen C-elysée C-elysée 1.5bluehdi S&s Origins 100,10.700€,2019,4.900 km,100 cv en Barcelona,Manual,4 puertas,5,100 cv,Blanco,95 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,442 cm,175 cm,506 l,190 km/h,"4,8 l","3,4 l","3,9 l",1.165 kg,50 l,"10,1 s"
Mercedes Clase C C 200d 9g-tronic,34.500€,12/2019,5.903 km,160 cv en Barcelona,Automática secuencial,4 puertas,5,160 cv,Blanco,122 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,469 cm,181 cm,455 l,226 km/h,"5,3 l","4,2 l","4,6 l",1.565 kg,66 l,"7,9 s"
Mercedes Clase Gla Gla 180 7g-dct,30.000€,07/2020,4.120 km,136 cv en Barcelona,Automática secuencial,5 puertas,5,136 cv,Rojo,130 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,441 cm,183 cm,435 l,200 km/h,"7,4 l","4,0 l","5,7 l",1.485 kg,43 l,"9,6 s"
Peugeot Boxer Combi 2.2bluehdi 330 L1h1 140,18.990€,06/2020,1 km,140 cv en Cordoba,Manual,4 puertas,6,140 cv,,170 gr/m,Diesel,SÍ,Profesional,Combi,225 cm,496 cm,205 cm,0 l,0 km/h,"6,2 l","5,6 l","5,8 l",2.025 kg,90 l,"0,0 s"
Hyundai Kona 1.0 Tgdi Sle 4x2,16.400€,2020,1.300 km,120 cv en Salamanca,Manual,5 puertas,5,120 cv,Blanco,120 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,417 cm,180 cm,361 l,181 km/h,"6,0 l","4,7 l","5,2 l",1.233 kg,50 l,"12,0 s"
Skoda Scala 1.0 Tsi Ambition 85kw,16.674€,2021,NUEVO,116 cv en Madrid,Manual,5 puertas,5,116 cv,Azul,111 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,436 cm,179 cm,467 l,201 km/h,"6,4 l","4,2 l","5,0 l",1.240 kg,50 l,"9,8 s"
Audi A4 Avant 35 Tdi Black Line S Tronic 120kw,38.990€,01/2020,5.190 km,163 cv,Automática secuencial,5 puertas,5,163 cv,Negro,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,476 cm,185 cm,495 l,223 km/h,"4,3 l","3,6 l","3,9 l",1.615 kg,54 l,"8,5 s"
Audi Q5 40 Tdi Quattro-ultra Genuine S Tronic 150kw,52.990€,12/2020,5 km,204 cv,Automática secuencial,5 puertas,5,204 cv,Blanco,143 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,468 cm,189 cm,520 l,222 km/h,"5,5 l","4,8 l","5,3 l",1.880 kg,70 l,"7,6 s"
Peugeot 108 Top! 1.0 Vti S&s Allure 72,8.590€,01/2019,9.176 km,72 cv en Alicante,Manual,5 puertas,4,72 cv,Azul calvi,85 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,348 cm,162 cm,196 l,160 km/h,"4,3 l","3,4 l","3,7 l",915 kg,35 l,"13,8 s"
Audi A3 Sportback 30 Tfsi 85kw,19.900€,2019,7.790 km,116 cv en Madrid,Manual,5 puertas,5,116 cv,Negro,117 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,431 cm,179 cm,380 l,206 km/h,"5,6 l","4,0 l","5,0 l",1.180 kg,50 l,"9,9 s"
Jeep Compass 1.4 Multiair Limited 4x2 103kw,22.800€,2020,1 km,140 cv en Madrid,Manual,5 puertas,5,140 cv,Blanco,149 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,164 cm,439 cm,182 cm,438 l,195 km/h,"7,8 l","5,2 l","6,2 l",1.430 kg,60 l,"9,8 s"
Opel Crossland X 1.5d Opel 2020 102,16.600€,2020,NUEVO,102 cv en Valencia,Manual,5 puertas,5,102 cv,Rojo,107 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,421 cm,177 cm,410 l,178 km/h,"4,7 l","3,5 l","4,0 l",1.203 kg,45 l,"11,7 s"
Seat León 1.5 Ecotsi S&s Style 130,15.200€,12/2019,7.719 km,130 cv en Guipuzcoa,Manual,5 puertas,5,130 cv,Gris,110 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,203 km/h,"6,3 l","4,0 l","4,8 l",1.239 kg,50 l,"9,4 s"
Seat León 1.5 Ecotsi S&s Style 130,15.200€,12/2019,6.752 km,130 cv en Guipuzcoa,Manual,5 puertas,5,130 cv,Gris,110 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,203 km/h,"6,3 l","4,0 l","4,8 l",1.239 kg,50 l,"9,4 s"
Seat León 1.5 Ecotsi S&s Style 130,15.200€,12/2019,8.563 km,130 cv en Guipuzcoa,Manual,5 puertas,5,130 cv,Gris,110 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,203 km/h,"6,3 l","4,0 l","4,8 l",1.239 kg,50 l,"9,4 s"
Mazda Mx-30 Mx-30 E-skyactiv Origin 105kw,27.600€,2020,10 km,143 cv en Barcelona,"Directo, sin caja de cambios",5 puertas,5,143 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Todo Terreno,156 cm,440 cm,180 cm,366 l,140 km/h,"0,0 l","0,0 l","0,0 l",1.720 kg,0 l,"9,7 s"
Mazda Mx-30 Mx-30 E-skyactiv Origin 105kw,28.100€,2020,10 km,143 cv en Barcelona,"Directo, sin caja de cambios",5 puertas,5,143 cv,Otros,0 gr/m,Eléctrico,SÍ,Profesional,Todo Terreno,156 cm,440 cm,180 cm,366 l,140 km/h,"0,0 l","0,0 l","0,0 l",1.720 kg,0 l,"9,7 s"
Volkswagen Caddy Furgón 2.0tdi 75kw,20.990€,01/2021,1 km,102 cv,Manual,4 puertas,2,102 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Furgon,186 cm,450 cm,186 cm,0 l,173 km/h,"5,9 l","3,8 l","4,5 l",1.507 kg,60 l,"0,0 s"
Seat Ibiza 1.0 Tsi S&s Style 115,14.900€,03/2020,9 km,115 cv en Burgos,Manual,5 puertas,5,115 cv,Blanco,104 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,193 km/h,"5,7 l","4,0 l","4,6 l",1.134 kg,40 l,"9,3 s"
Abarth 595 Abarth 1.4t-jet Esseesse Aut. 132kw,26.950€,2020,1 km,180 cv en Madrid,Automática secuencial,3 puertas,4,180 cv,Gris,158 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,366 cm,163 cm,185 l,225 km/h,"8,2 l","5,8 l","6,7 l",1.075 kg,35 l,"6,9 s"
Bmw X2 Sdrive 18da,38.900€,07/2020,8.000 km,150 cv en Burgos,Automática secuencial,5 puertas,5,150 cv,Mediterranblau metallic,114 gr/m,Diesel,SÍ,Profesional,Todo Terreno,153 cm,436 cm,182 cm,470 l,207 km/h,"4,9 l","4,0 l","4,4 l",1.535 kg,51 l,"9,3 s"
Bmw X1 Xdrive25ea,41.900€,11/2020,7 km,220 cv en Burgos,Automática secuencial,5 puertas,5,220 cv,Saphirschwarz (metalizado),43 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,158 cm,445 cm,182 cm,450 l,193 km/h,"0,0 l","0,0 l","1,8 l",1.745 kg,36 l,"6,9 s"
Mini Mini Cooper S Aut. (0.0),27.900€,09/2020,7.000 km,192 cv en Leon,Automática secuencial,3 puertas,4,192 cv,Chili red sólida,120 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,385 cm,173 cm,211 l,233 km/h,"6,4 l","4,6 l","5,3 l",1.175 kg,44 l,"6,7 s"
Bmw Serie 2 218ia Active Tourer,27.800€,03/2019,1.000 km,140 cv en Leon,Automática secuencial,5 puertas,5,140 cv,Glaciersilber (metalizado),117 gr/m,Gasolina,SÍ,Profesional,Monovolumen,156 cm,435 cm,180 cm,468 l,205 km/h,"6,5 l","4,3 l","5,1 l",1.390 kg,51 l,"9,3 s"
Audi A1 Citycarver 30 Tfsi,25.190€,2020,9 km,116 cv en Zaragoza,Manual,5 puertas,5,116 cv,Blanco,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,148 cm,405 cm,176 cm,335 l,198 km/h,"6,4 l","4,5 l","5,2 l",1.215 kg,40 l,"9,9 s"
Honda Cr-v Cr-v 1.5 Vtec Elegance Navi 4x2 173,26.000€,12/2020,1 km,173 cv en Illes Balears,Manual,5 puertas,5,173 cv,Rojo,143 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,168 cm,460 cm,186 cm,561 l,211 km/h,"7,4 l","5,6 l","6,3 l",1.501 kg,57 l,"9,3 s"
Mitsubishi Space Star 120 Mpi Motion,8.700€,07/2019,4.868 km,"80 cv en Coruña, A",Manual,5 puertas,5,80 cv,Gris,96 gr/m,Gasolina,SÍ,Profesional,Berlina,151 cm,380 cm,167 cm,209 l,180 km/h,"4,8 l","3,7 l","4,1 l",845 kg,35 l,"11,7 s"
Nissan X-trail X-trail 1.3 Dig-t N-tec 4x2 Dct,23.900€,02/2020,5.704 km,"160 cv en Coruña, A",Automática secuencial,5 puertas,5,160 cv,Blanco,145 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,171 cm,469 cm,182 cm,565 l,198 km/h,"7,4 l","5,7 l","6,3 l",1.485 kg,60 l,"11,5 s"
Ford Ecosport Ecosport 1.5 Ecoblue St Line 100,15.995€,01/2020,5.020 km,100 cv en Sevilla,Manual,5 puertas,5,100 cv,Grismagne,104 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,410 cm,177 cm,355 l,170 km/h,"4,8 l","4,3 l","4,5 l",1.288 kg,52 l,"13,6 s"
Mercedes Clase C C 200d 9g-tronic,33.400€,01/2019,7.074 km,160 cv en Murcia,Automática secuencial,4 puertas,5,160 cv,Blanco,122 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,469 cm,181 cm,455 l,226 km/h,"5,3 l","4,2 l","4,6 l",1.565 kg,66 l,"7,9 s"
Mercedes Clase C C 200d 9g-tronic,33.400€,01/2019,9.870 km,160 cv en Murcia,Automática secuencial,4 puertas,5,160 cv,Plata iridio,122 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,469 cm,181 cm,455 l,226 km/h,"5,3 l","4,2 l","4,6 l",1.565 kg,66 l,"7,9 s"
Mercedes Clase C C 200d 9g-tronic,33.400€,01/2019,8 km,160 cv en Murcia,Automática secuencial,4 puertas,5,160 cv,Blanco polar,122 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,469 cm,181 cm,455 l,226 km/h,"5,3 l","4,2 l","4,6 l",1.565 kg,66 l,"7,9 s"
Citroen C5 Aircross Bluehdi S&s Shine Eat8 130,24.700€,01/2020,6 km,130 cv en Valladolid,Automática secuencial,5 puertas,5,130 cv,Gris acier,100 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,189 km/h,"4,4 l","3,8 l","4,0 l",1.505 kg,53 l,"10,6 s"
Ford Fiesta 1.0 Ecoboost S-s St Line 100,12.600€,2019,9.048 km,100 cv en Madrid,Manual,5 puertas,5,100 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,404 cm,174 cm,292 l,183 km/h,"5,4 l","3,6 l","4,3 l",1.091 kg,42 l,"10,5 s"
Mercedes Clase S S 500 4matic 9g-tronic,135.400€,2021,NUEVO,435 cv en Madrid,Automática secuencial,4 puertas,5,435 cv,Negro,0 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,518 cm,195 cm,510 l,250 km/h,"0,0 l","0,0 l","0,0 l",2.045 kg,65 l,"4,9 s"
Citroen Berlingo Bluehdi S&s Talla Xl Live Pack 100,15.899€,01/2021,4 km,100 cv,Manual,5 puertas,5,100 cv,Negro,110 gr/m,Diesel,SÍ,Profesional,Monovolumen,185 cm,475 cm,185 cm,1.050 l,152 km/h,"4,8 l","4,0 l","4,1 l",1.635 kg,0 l,"0,0 s"
Bmw Serie 2 218da Cabrio,30.800€,05/2019,9.505 km,150 cv en Huelva,Automática secuencial,2 puertas,4,150 cv,Gris,108 gr/m,Diesel,SÍ,Profesional,Convertible,141 cm,443 cm,177 cm,335 l,205 km/h,"4,9 l","3,6 l","4,1 l",1.540 kg,52 l,"8,7 s"
Volkswagen Touran 2.0tdi Cr Bmt Advance 85kw,26.300€,05/2020,10.000 km,115 cv en Badajoz,Manual,5 puertas,7,115 cv,Blanco,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,188 km/h,"5,1 l","4,2 l","4,6 l",1.615 kg,58 l,"11,5 s"
Citroen C5 Aircross Puretech S&s Feel 130,22.900€,01/2020,6.400 km,130 cv en Barcelona,Manual,5 puertas,5,130 cv,,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,195 km/h,"6,1 l","4,7 l","5,2 l",1.479 kg,53 l,"10,5 s"
Peugeot 3008 1.2 S&s Puretech Gt Line 130,30.000€,12/2020,1 km,130 cv en Barcelona,Manual,5 puertas,5,130 cv,Gris,114 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,188 km/h,"6,1 l","4,8 l","5,3 l",1.250 kg,53 l,"10,8 s"
